15502;SCI.trai;Harjoittelu;Training;Praktik;01.08.2016 - 31.07.2017;;0-10;;;
15501;SCI.khar;Kansainvälinen harjoittelu (alempi perustutkinto);International Training (lower university degree);Internationell praktik (lägre grundexamen);01.08.2016 - 31.07.2017;;1-25;;;
15500;SCI.itra;Kansainvälinen harjoittelu (ylempi perustutkinto);International Training (higher university degree);Internationell praktik (högre grundexamen);01.08.2016 - 31.07.2017;;1-25;;;
15499;SCI.harj;Harjoittelu;Training;Praktik;01.08.2016 - 31.07.2017;;0-10;;;
10984;MS-E2192;Systems research seminar (V);Systems research seminar (V);Systems research seminar (V);01.08.2015 - 31.07.2016;The arrangement will be announced later;1-6;;;
10983;MS-E2191;Graduate seminar on operations research (V);Graduate seminar on operations research (V);Graduate seminar on operations research (V);01.08.2015 - 31.07.2016;Not organized this academic year;5;Seminar on topics of current interest in systems and operations research, mainly for postgraduate but also for undergraduate students.     ;The course can be taken repeatedly. The topic varies annually and is announced separately in the beginning of the term.     ;
10982;MS-E2153;Multiple criteria optimization;Multiple criteria optimization;Multiple criteria optimization;01.08.2015 - 31.07.2016;I, II, III, IV, V (Autumn and Spring);3-6;;;
10981;MS-E2144;Optimoinnin matemaattinen teoria (V);Optimization Theory (V);Matematisk optimeringsteori (V);01.08.2015 - 31.07.2016;Ei luennoida tänä lukuvuonna;1-6;;Vuosittain vaihtuva-aiheinen optimoinnin jotain osa-aluetta käsittelevä opintojakso, kuten verkko-optimointi, monitavoiteoptimointi, konveksi optimointi, funktionaalien optimointi tai jonoteoria.     ;
10980;MS-E2143;Network optimization;Network optimization;Network optimization;01.08.2015 - 31.07.2016;Not lectured this academic year. Exam according to agreement;5;;;
10979;MS-E2142;Optimointiopin seminaari (V);Seminar on Optimization (V);Seminarium i optimeringslära (V);01.08.2015 - 31.07.2016;I-II;5;Syventää systeemi- ja operaatiotutkimuksen opintoja ja kehittää valmiuksia hyvien seminaariesitysten pitämiseen.     ;Vaihtuva-alainen seminaari, joka voidaan suorittaa toistuvasti. Syksyllä 2016 seminaarin aiheena on pelit ja tekoäly.     ;
10978;MS-E2136;Special topics in decision making (V);Special topics in decision making (V);Special topics in decision making (V);01.08.2015 - 31.07.2016;will be announced later;1-6;;Annually varying topics on decision making.     ;
10977;MS-E2108;Systeemianalyysin erikoistyöt (V);Independent research projects in systems analysis (V);Specialarbeten i systemanalys (V);01.08.2015 - 31.07.2016;I, II, III, IV, V;5-8;Kirjallisen ja tieteellisen raportointitaidon kehittaminen.     ;Yksilollinen itsenainen tutkimustehtava; aihe teollisuudesta, laboratoriosta tai muualta korkeakoulusta. Tarkemmat ohjeet kurssin www-sivuilta.     ;
10654;MS-E1998;Course with Varying Content V;Course with Varying Content V;Course with Varying Content V;01.08.2015 - 31.07.2016;;1-10;;;
7448;MS-A0001;Matriisilaskenta (TFM);Matrix algebra (TFM);Matrisräkning (TFM);26.10.2015 - 10.12.2015;II (syksy);5;Kurssin suoritettuaan opiskelija osaa   \- esittää lineaariset yhtälöryhmät matriisimuotoisina   \- ratkaista matriisimuotoiset yhtälöryhmät Gaussin eliminaatiolla   \- suorittaa matriisien peruslaskutoimitukset   \- laskea neliömatriisin ominaisarvot   \- ymmärtää matriisihajotelmien merkityksen.     ;vektorilaskentaa, matriisit ja yhtälösysteemit ja ominaisarvot.     ;
7450;MS-A0002;Matriisilaskenta (SCI);Matrix algebra (SCI);Matrisräkning (SCI);04.01.2016 - 15.02.2016;III (kevät);5;Kurssin suoritettuaan opiskelija osaa   \- esittää lineaariset yhtälöryhmät matriisimuotoisina   \- ratkaista matriisimuotoiset yhtälöryhmät Gaussin eliminaatiolla   \- suorittaa matriisien peruslaskutoimitukset   \- laskea neliömatriisin ominaisarvot   \- ymmärtää matriisihajotelmien merkityksen.     ;vektorilaskentaa, matriisit ja yhtälösysteemit ja ominaisarvot.     ;
7452;MS-A0003;Matriisilaskenta (ELEC1);Matrix algebra (ELEC1);Matrisräkning (ELEC1);26.10.2015 - 08.12.2015;II (syksy);5;Kurssin suoritettuaan opiskelija osaa   \- esittää lineaariset yhtälöryhmät matriisimuotoisina   \- ratkaista matriisimuotoiset yhtälöryhmät Gaussin eliminaatiolla   \- suorittaa matriisien peruslaskutoimitukset   \- laskea neliömatriisin ominaisarvot   \- ymmärtää matriisihajotelmien merkityksen.     ;vektorilaskentaa, matriisit ja yhtälösysteemit ja ominaisarvot.     ;
7454;MS-A0004;Matriisilaskenta (ELEC2);Matrix algebra (ELEC2);Matrisräkning (ELEC2);07.09.2015 - 22.10.2015;I (syksy);5;kurssin suoritettuaan opiskelija osaa   \- esittää lineaariset yhtälöryhmät matriisimuotoisina   \- ratkaista matriisimuotoiset yhtälöryhmät Gaussin eliminaatiolla   \- suorittaa matriisien peruslaskutoimitukset   \- laskea neliömatriisin ominaisarvot   \- ymmärtää matriisihajotelmien merkityksen.     ;vektorilaskentaa, matriisit ja yhtälösysteemit ja ominaisarvot.     ;
7456;MS-A0005;Matriisilaskenta (ENG1);Matrix algebra (ENG1);Matrisräkning (ENG1);26.10.2015 - 08.12.2015;II (syksy);5;Kurssin suoritettuaan opiskelija osaa   \- esittää lineaariset yhtälöryhmät matriisimuotoisina   \- ratkaista matriisimuotoiset yhtälöryhmät Gaussin eliminaatiolla   \- suorittaa matriisien peruslaskutoimitukset   \- laskea neliömatriisin ominaisarvot   \- ymmärtää matriisihajotelmien merkityksen.     ;vektorilaskentaa, matriisit ja yhtälösysteemit ja ominaisarvot.     ;
7458;MS-A0006;Matriisilaskenta (ENG2);Matrix algebra (ENG2);Matrisräkning (ENG2);07.09.2015 - 22.10.2015;I (syksy);5;Kurssin suoritettuaan opiskelija osaa   \- esittää lineaariset yhtälöryhmät matriisimuotoisina   \- ratkaista matriisimuotoiset yhtälöryhmät Gaussin eliminaatiolla   \- suorittaa matriisien peruslaskutoimitukset   \- laskea neliömatriisin ominaisarvot   \- ymmärtää matriisihajotelmien merkityksen.     ;vektorilaskentaa, matriisit ja yhtälösysteemit ja ominaisarvot.     ;
7460;MS-A0007;Matriisilaskenta (CHEM);Matrix algebra (CHEM);Matrisräkning (CHEM);26.10.2015 - 08.12.2015;I (syksy);5;Kurssin suoritettuaan opiskelija osaa   \- esittää lineaariset yhtälöryhmät matriisimuotoisina   \- ratkaista matriisimuotoiset yhtälöryhmät Gaussin eliminaatiolla   \- suorittaa matriisien peruslaskutoimitukset   \- laskea neliömatriisin ominaisarvot   \- ymmärtää matriisihajotelmien merkityksen.     ;vektorilaskentaa, matriisit ja yhtälösysteemit ja ominaisarvot.     ;
7462;MS-A0008;Matriisilaskenta;Matrix algebra;Matrisräkning;22.02.2016 - 07.04.2016;IV (kevät);5;Kurssin suoritettuaan opiskelija osaa   \- esittää lineaariset yhtälöryhmät matriisimuotoisina   \- ratkaista matriisimuotoiset yhtälöryhmät Gaussin eliminaatiolla   \- suorittaa matriisien peruslaskutoimitukset   \- laskea neliömatriisin ominaisarvot   \- ymmärtää matriisihajotelmien merkityksen.     ;vektorilaskentaa, matriisit ja yhtälösysteemit ja ominaisarvot.     ;
7464;MS-A0009;Matrisräkning;Matrix algebra;Matrisräkning;07.09.2015 - 22.10.2015;II (syksy);5;Kurssin suoritettuaan opiskelija osaa   \- esittää lineaariset yhtälöryhmät matriisimuotoisina   \- ratkaista matriisimuotoiset yhtälöryhmät Gaussin eliminaatiolla   \- suorittaa matriisien peruslaskutoimitukset   \- laskea neliömatriisin ominaisarvot   \- ymmärtää matriisihajotelmien merkityksen.     ;vektorilaskentaa, matriisit ja yhtälösysteemit ja ominaisarvot.     ;
7466;MS-A0101;Differentiaali- ja integraalilaskenta 1 (TFM);Differential and integral calculus 1 (TFM);Differential- och integralkalkyl 1 (TFM);07.09.2015 - 22.10.2015;I (Syksy);5;Kurssin suoritettuaan opiskelija   \- osaa analysoida jonojen ja sarjojen suppenemista   \- tuntee alkeisfunktioiden sarjakehitelmät ja approksimaatiot   \- hallitsee tärkeimmät derivaatan ja integraalin ominaisuudet, laskumenetelmät ja sovellukset   \- osaa ratkaista 1. kertaluvun lineaarisen ja separoituvan differentiaaliyhtälön   \- osaa ratkaista 2. kertaluvun lineaarisen differentiaaliyhtälön vakiokertoimisessa tapauksessa     ;jonot, sarjat, potenssisarjat, derivaatta ja integraali, tavallisten differentiaaliyhtälöiden perustyyppien ratkaisumenetelmät     ;
7468;MS-A0102;;Differential and integral calculus 1 (SCI);Differential- och integralkalkyl 1 (SCI);26.10.2015 - 10.12.2015;II (Syksy);5;Kurssin suoritettuaan opiskelija   \- osaa analysoida jonojen ja sarjojen suppenemista   \- tuntee alkeisfunktioiden sarjakehitelmät ja approksimaatiot   \- hallitsee tärkeimmät derivaatan ja integraalin ominaisuudet, laskumenetelmät ja sovellukset   \- osaa ratkaista 1. kertaluvun lineaarisen ja separoituvan differentiaaliyhtälön   \- osaa ratkaista 2. kertaluvun lineaarisen differentiaaliyhtälön vakiokertoimisessa tapauksessa     ;jonot, sarjat, potenssisarjat, derivaatta ja integraali, tavallisten differentiaaliyhtälöiden perustyyppien ratkaisumenetelmät     ;
7470;MS-A0103;Differentiaali- ja integraalilaskenta 1 (ELEC1);Differential and integral calculus 1 (ELEC1);Differential- och integralkalkyl 1 (ELEC1);08.09.2015 - 21.10.2015;I (Syksy);5;Kurssin suoritettuaan opiskelija   \- osaa analysoida jonojen ja sarjojen suppenemista   \- tuntee alkeisfunktioiden sarjakehitelmät ja approksimaatiot   \- hallitsee tärkeimmät derivaatan ja integraalin ominaisuudet, laskumenetelmät ja sovellukset   \- osaa ratkaista 1. kertaluvun lineaarisen ja separoituvan differentiaaliyhtälön   \- osaa ratkaista 2. kertaluvun lineaarisen differentiaaliyhtälön vakiokertoimisessa tapauksessa     ;jonot, sarjat, potenssisarjat, derivaatta ja integraali, tavallisten differentiaaliyhtälöiden perustyyppien ratkaisumenetelmät     ;
7472;MS-A0104;Differentiaali- ja integraalilaskenta 1 (ELEC2);Differential and integral calculus 1 (ELEC2);Differential- och integralkalkyl 1 (ELEC2);26.10.2015 - 10.12.2015;II (Syksy);5;Kurssin suoritettuaan opiskelija   \- osaa analysoida jonojen ja sarjojen suppenemista   \- tuntee alkeisfunktioiden sarjakehitelmät ja approksimaatiot   \- hallitsee tärkeimmät derivaatan ja integraalin ominaisuudet, laskumenetelmät ja sovellukset   \- osaa ratkaista 1. kertaluvun lineaarisen ja separoituvan differentiaaliyhtälön   \- osaa ratkaista 2. kertaluvun lineaarisen differentiaaliyhtälön vakiokertoimisessa tapauksessa     ;jonot, sarjat, potenssisarjat, derivaatta ja integraali, tavallisten differentiaaliyhtälöiden perustyyppien ratkaisumenetelmät     ;
7474;MS-A0105;Differentiaali- ja integraalilaskenta 1 (ENG1);Differential and integral calculus 1 (ENG1);Differential- och integralkalkyl 1 (ENG1);08.09.2015 - 21.10.2015;I (Syksy);5;Kurssin suoritettuaan opiskelija   \- osaa analysoida jonojen ja sarjojen suppenemista   \- tuntee alkeisfunktioiden sarjakehitelmät ja approksimaatiot   \- hallitsee tärkeimmät derivaatan ja integraalin ominaisuudet, laskumenetelmät ja sovellukset   \- osaa ratkaista 1. kertaluvun lineaarisen ja separoituvan differentiaaliyhtälön   \- osaa ratkaista 2. kertaluvun lineaarisen differentiaaliyhtälön vakiokertoimisessa tapauksessa     ;jonot, sarjat, potenssisarjat, derivaatta ja integraali, tavallisten differentiaaliyhtälöiden perustyyppien ratkaisumenetelmät     ;
7476;MS-A0106;Differentiaali- ja integraalilaskenta 1 (ENG2);Differential and integral calculus 1 (ENG2);Differential- och integralkalkyl 1 (ENG2);26.10.2015 - 10.12.2015;II (Syksy);5;Kurssin suoritettuaan opiskelija   \- osaa analysoida jonojen ja sarjojen suppenemista   \- tuntee alkeisfunktioiden sarjakehitelmät ja approksimaatiot   \- hallitsee tärkeimmät derivaatan ja integraalin ominaisuudet, laskumenetelmät ja sovellukset   \- osaa ratkaista 1. kertaluvun lineaarisen ja separoituvan differentiaaliyhtälön   \- osaa ratkaista 2. kertaluvun lineaarisen differentiaaliyhtälön vakiokertoimisessa tapauksessa     ;jonot, sarjat, potenssisarjat, derivaatta ja integraali, tavallisten differentiaaliyhtälöiden perustyyppien ratkaisumenetelmät     ;
7478;MS-A0107;Differentiaali- ja integraalilaskenta 1 (CHEM);Differential and integral calculus 1 (CHEM);Differential- och integralkalkyl 1 (CHEM);04.01.2016 - 18.02.2016;III (kevät);5;Kurssin suoritettuaan opiskelija   \- osaa analysoida jonojen ja sarjojen suppenemista   \- tuntee alkeisfunktioiden sarjakehitelmät ja approksimaatiot   \- hallitsee tärkeimmät derivaatan ja integraalin ominaisuudet, laskumenetelmät ja sovellukset   \- osaa ratkaista 1. kertaluvun lineaarisen ja separoituvan differentiaaliyhtälön   \- osaa ratkaista 2. kertaluvun lineaarisen differentiaaliyhtälön vakiokertoimisessa tapauksessa     ;jonot, sarjat, potenssisarjat, derivaatta ja integraali, tavallisten differentiaaliyhtälöiden perustyyppien ratkaisumenetelmät     ;
7480;MS-A0109;Differential- och integralkalkyl 1;Differential and integral calculus 1;Differential- och integralkalkyl 1;26.10.2015 - 10.12.2015;I (Syksy);5;Kurssin suoritettuaan opiskelija   \- osaa analysoida jonojen ja sarjojen suppenemista   \- tuntee alkeisfunktioiden sarjakehitelmät ja approksimaatiot   \- hallitsee tärkeimmät derivaatan ja integraalin ominaisuudet, laskumenetelmät ja sovellukset   \- osaa ratkaista 1. kertaluvun lineaarisen ja separoituvan differentiaaliyhtälön   \- osaa ratkaista 2. kertaluvun lineaarisen differentiaaliyhtälön vakiokertoimisessa tapauksessa     ;jonot, sarjat, potenssisarjat, derivaatta ja integraali, tavallisten differentiaaliyhtälöiden perustyyppien ratkaisumenetelmät     ;
7482;MS-A0201;Differentiaali- ja integraalilaskenta 2 (TFM);Differential and integral calculus 2 (TFM);Differential- och integralkalkyl 2 (TFM);04.01.2016 - 15.02.2016;III (kevät);5;Kurssin suoritettuaan opiskelija   \- osaa laskea approksimaatioita osittaisderivaattojen avulla   \- osaa ratkaista yhtälöryhmiä Newtonin menetelmällä   \- tuntee ja ymmärtää optimoinnin perusideoita   \- osaa käyttää Lagrangen kertoimia   \- osaa laskea taso- ja avaruusintegraaleja   \- osaa vaihtaa integroimisjärjestyksen tasointegraalissa   \- osaa vaihtaa muuttujia taso- ja avaruusintegraalissa     ;usean muuttujan funktiot ja niiden derivaatat, usean muuttujan funktion optimointi, taso- ja avaruusintegraalit.     ;
7484;MS-A0202;Differentiaali- ja integraalilaskenta 2 (SCI);Differential and integral calculus 2 (SCI);Differential- och integralkalkyl 2 (SCI);07.09.2015 - 21.10.2015;I (syksy);5;Kurssin suoritettuaan opiskelija   \- osaa laskea approksimaatioita osittaisderivaattojen avulla   \- osaa ratkaista yhtälöryhmiä Newtonin menetelmällä   \- tuntee ja ymmärtää optimoinnin perusideoita   \- osaa käyttää Lagrangen kertoimia   \- osaa laskea taso- ja avaruusintegraaleja   \- osaa vaihtaa integroimisjärjestyksen tasointegraalissa   \- osaa vaihtaa muuttujia taso- ja avaruusintegraalissa     ;usean muuttujan funktiot ja niiden derivaatat, usean muuttujan funktion optimointi, taso- ja avaruusintegraalit.     ;
7486;MS-A0203;Differentiaali- ja integraalilaskenta 2 (ELEC1);Differential and integral calculus 2 (ELEC1);Differential- och integralkalkyl 2 (ELEC1);22.02.2016 - 07.04.2016;IV (kevät);5;Kurssin suoritettuaan opiskelija   \- osaa laskea approksimaatioita osittaisderivaattojen avulla   \- osaa ratkaista yhtälöryhmiä Newtonin menetelmällä   \- tuntee ja ymmärtää optimoinnin perusideoita   \- osaa käyttää Lagrangen kertoimia   \- osaa laskea taso- ja avaruusintegraaleja   \- osaa vaihtaa integroimisjärjestyksen tasointegraalissa   \- osaa vaihtaa muuttujia taso- ja avaruusintegraalissa     ;usean muuttujan funktiot ja niiden derivaatat, usean muuttujan funktion optimointi, taso- ja avaruusintegraalit.     ;
7488;MS-A0204;Differentiaali- ja integraalilaskenta 2 (ELEC2);Differential and integral calculus 2 (ELEC2);Differential- och integralkalkyl 2 (ELEC2);04.01.2016 - 18.02.2016;III (kevät);5;Kurssin suoritettuaan opiskelija   \- osaa laskea approksimaatioita osittaisderivaattojen avulla   \- osaa ratkaista yhtälöryhmiä Newtonin menetelmällä   \- tuntee ja ymmärtää optimoinnin perusideoita   \- osaa käyttää Lagrangen kertoimia   \- osaa laskea taso- ja avaruusintegraaleja   \- osaa vaihtaa integroimisjärjestyksen tasointegraalissa   \- osaa vaihtaa muuttujia taso- ja avaruusintegraalissa     ;usean muuttujan funktiot ja niiden derivaatat, usean muuttujan funktion optimointi, taso- ja avaruusintegraalit.     ;
7493;MS-A0205;Differentiaali- ja integraalilaskenta 2 (ENG1);Differential and integral calculus 2 (ENG1);Differential- och integralkalkyl 2 (ENG1);04.01.2016 - 15.02.2016;III (kevät);5;Kurssin suoritettuaan opiskelija   \- osaa laskea approksimaatioita osittaisderivaattojen avulla   \- osaa ratkaista yhtälöryhmiä Newtonin menetelmällä   \- tuntee ja ymmärtää optimoinnin perusideoita   \- osaa käyttää Lagrangen kertoimia   \- osaa laskea taso- ja avaruusintegraaleja   \- osaa vaihtaa integroimisjärjestyksen tasointegraalissa   \- osaa vaihtaa muuttujia taso- ja avaruusintegraalissa     ;usean muuttujan funktiot ja niiden derivaatat, usean muuttujan funktion optimointi, taso- ja avaruusintegraalit.     ;
7495;MS-A0206;Differentiaali- ja integraalilaskenta 2 (ENG2);Differential and integral calculus 2 (ENG2);Differential- och integralkalkyl 2 (ENG2);04.01.2016 - 15.02.2016;III (kevät);5;Kurssin suoritettuaan opiskelija   \- osaa laskea approksimaatioita osittaisderivaattojen avulla   \- osaa ratkaista yhtälöryhmiä Newtonin menetelmällä   \- tuntee ja ymmärtää optimoinnin perusideoita   \- osaa käyttää Lagrangen kertoimia   \- osaa laskea taso- ja avaruusintegraaleja   \- osaa vaihtaa integroimisjärjestyksen tasointegraalissa   \- osaa vaihtaa muuttujia taso- ja avaruusintegraalissa     ;usean muuttujan funktiot ja niiden derivaatat, usean muuttujan funktion optimointi, taso- ja avaruusintegraalit.     ;
7497;MS-A0207;Differentiaali- ja integraalilaskenta 2 (CHEM);Differential and integral calculus 2 (CHEM);Differential- och integralkalkyl 2 (CHEM);04.01.2016 - 15.02.2016;III (kevät);5;Kurssin suoritettuaan opiskelija   \- osaa laskea approksimaatioita osittaisderivaattojen avulla   \- osaa ratkaista yhtälöryhmiä Newtonin menetelmällä   \- tuntee ja ymmärtää optimoinnin perusideoita   \- osaa käyttää Lagrangen kertoimia   \- osaa laskea taso- ja avaruusintegraaleja   \- osaa vaihtaa integroimisjärjestyksen tasointegraalissa   \- osaa vaihtaa muuttujia taso- ja avaruusintegraalissa     ;usean muuttujan funktiot ja niiden derivaatat, usean muuttujan funktion optimointi, taso- ja avaruusintegraalit.     ;
7499;MS-A0209;Differential- och integralkalkyl 2;Differential and integral calculus 2;Differential- och integralkalkyl 2;04.01.2016 - 18.02.2016;III (kevät);5;Kurssin suoritettuaan opiskelija   \- osaa laskea approksimaatioita osittaisderivaattojen avulla   \- osaa ratkaista yhtälöryhmiä Newtonin menetelmällä   \- tuntee ja ymmärtää optimoinnin perusideoita   \- osaa käyttää Lagrangen kertoimia   \- osaa laskea taso- ja avaruusintegraaleja   \- osaa vaihtaa integroimisjärjestyksen tasointegraalissa   \- osaa vaihtaa muuttujia taso- ja avaruusintegraalissa     ;usean muuttujan funktiot ja niiden derivaatat, usean muuttujan funktion optimointi, taso- ja avaruusintegraalit.     ;
7501;MS-A0210;Mathematics 1;Mathematics 1;Mathematics 1;26.10.2015 - 08.12.2015;II (Autumn);5;After the course the student will      \- know how to calculate approximations with the aid of partial derivatives   \- be able to solve systems of equations with Newton's method   \- know and understand the basic ideas of optimization   \- be able to use Lagrange multipliers   \- be able to calculate double and triple integrals   \- be able to change the order of integration in double integrals   \- know how to change variables in double and triple integrals     ;functions of several variables and their derivatives, optimization of functions with several variables, double and triple integrals.     ;
